@relation 'dataset_corrected_only_comments_and_manually_revised_subset_(only comments and class)-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-Clast-Llast-weka.filters.unsupervised.instance.Randomize-S42'

@attribute text string
@attribute is_directive {directive,non-directive}

@data
'@throws IllegalArgumentException Thrown if preferenceStore or\n property are <code>null</code>.\n',directive
' Gets a short from a Map in a null-safe manner.\n <p>\n The short is obtained from the results of {@link #getNumber(Map,Object)}.\n\n @param map  the map to use\n @param key  the key to look up\n @return the value in the Map as a short, <code>0</code> if null map input\n',non-directive
'@since 2.0\n ',non-directive
' Create the progress monitor part in the receiver.\n \n @param composite\n @param pmlayout\n @return ProgressMonitorPart\n',non-directive
'@param title\n            the title of this dialog page, or <code>null</code> if none\n ',directive
' {@inheritDoc}\n \n @since 3.5\n',directive
?,non-directive
'@param preferencePageContainer the preference page container, or <code>null</code> \n',directive
'Positive\n for added lines, negative for deleted lines.\n',non-directive
?,non-directive
?,non-directive
'\n\nProvides for system input and output through data streams,\nserialization and the file system.\n\nUnless otherwise noted, passing a null argument to a constructor\nor method in any class or interface in this package will cause a\n<tt>NullPointerException</tt> to be thrown.\n\n<h2>Package Specification</h2>\n<ul>\n  <li><a href=\"../../../platform/serialization/spec/serialTOC.html\"> Java Object Serialization Specification </a>\n</ul>\n\n<h2>Related Documentation</h2>\n\nFor overviews, tutorials, examples, guides, and tool documentation,\nplease see:\n<ul>\n  <li><a href=\"../../../technotes/guides/serialization\">Serialization Enhancements</a>\n</ul>\n\n@since JDK1.0\n',directive
'@return the <code>Color</code> or <code>null</code>\n',directive
'@link #predicatedSortedMap(SortedMap,Predicate,Predicate)}\n  ',non-directive
' Constant for a regular message (value 0).\n ',non-directive
'<li>Construct an MXBean proxy instance that\n        forwards the method calls to a given \n        {',directive
' Returns the descriptor for JFace\'s text font. Convenience method\n equivalent to\n \n <pre>\n JFaceResources.getFontRegistry().getDescriptor(JFaceResources.TEXT_FONT)\n </pre>\n \n @return the font descriptor (never null)\n @since 3.3\n',directive
' Returns the container of this page.\n\n @return the preference page container, or <code>null</code> if this\n   page has yet to be added to a container\n',non-directive
'<li>Predicated - ensures that only elements that are valid according to a predicate can be added\n',directive
' Returns the resource bundle for JFace itself. ',non-directive
' Returns the current information control, or <code>null</code> if none.\n\n ',directive
'A variety of Handler subclasses exist for this purpose. ',directive
'@return <code>true</code> if the node was removed,\n  and <code>false</code> otherwise\n',non-directive
'@return the layout data, might <b>not</b> null\n ',directive
'@param closure  the closure to call repeatedly, not null\n ',directive
'Default implementation is tight to\n default implementation of {',directive
'@return the <code>switch</code> closure\n ',non-directive
'The ordering is that of the iterator()\n method on the collection.\n \n',non-directive
'@param takeFocus <code>true</code> iff the replacing information control should take focus\n',non-directive
' Returns JFace\'s text font. ',non-directive
' Show the receiver as showing an error.\n @since 3.4\n',directive
'@return The preference key; this value may be <code>null</code> if no\n         preference is being used.\n',directive
'Values other than <code>true</code> are considered <code>false</code>.\n                        ',non-directive
'<li><tt><big><strong>org.eclipse.ui.editors.templates</strong></big></tt></li>\n</ul>\n',directive
' Convenience API. Converts the int <code>value</code> to a string and\n adds the pair <code>key/value</code> to this dialog settings.\n \n @param key\n            the key.\n @param value\n            the value to be associated with the <code>key</code>\n',non-directive
' Gets a double from a Map in a null-safe manner.\n <p>\n The double is obtained from the results of {@link #getNumber(Map,Object)}.\n\n @param map  the map to use\n @param key  the key to look up\n @return the value in the Map as a double, <code>0.0</code> if null map input\n',non-directive
'</p>\n\n ',non-directive
'If you specified a mask to filter the displaying of these\n children, the error dialog will only be displayed if there is at least\n one child status matching the mask.\n',directive
'\n\nProvides classes and interface for RMI distributed\ngarbage-collection (DGC).  When the RMI server returns an object to\nits client (caller of the remote method), it tracks the remote\nobject\'s usage in the client. When there are no more references to the\nremote object on the client, or if the reference\'s ``lease\'\' expires and\nnot renewed, the server garbage-collects the remote object.\n\n<!--\n<h2>Package Specification</h2>\n\n##### FILL IN ANY SPECS NEEDED BY JAVA COMPATIBILITY KIT #####\n<ul>\n  <li><a href=\"\">##### REFER TO ANY FRAMEMAKER SPECIFICATION HERE #####</a>\n</ul>\n\n<h2>Related Documentation</h2>\n\nFor overviews, tutorials, examples, guides, and tool documentation, please see:\n<ul>\n  <li><a href=\"\">##### REFER TO NON-SPEC DOCUMENTATION HERE #####</a>\n</ul>\n-->\n\n@since JDK1.1\n',directive
' Sets or clears the error message for this page.\n \n @param newMessage\n            the message, or <code>null</code> to clear the error message\n',directive
' Creates a scale field editor with particular scale values.\n \n',non-directive
' Creates a Closure that will invoke a specific method on the closure\'s\n input object by reflection.\n\n ',directive
' Sets the message for this page with an indication of what type of message\n it is.\n <p>\n The valid message types are one of <code>NONE</code>,\n <code>INFORMATION</code>,<code>WARNING</code>, or\n <code>ERROR</code>.\n </p>\n <p>\n Note that for backward compatibility, a message of type\n <code>ERROR</code> is different than an error message (set using\n <code>setErrorMessage</code>). An error message overrides the current\n message until the error message is cleared. This method replaces the\n current message and does not affect the error message.\n </p>\n \n @param newMessage\n            the message, or <code>null</code> to clear the message\n @param newType\n            the message type\n @since 2.0\n',directive
' Moves the progress indicator by the given amount of work units\n ',non-directive
'@since 3.4\n',non-directive
'The given string\n is inserted as header information.\n \n',non-directive
?,non-directive
'Normal clients should instead call #setValue.\n ',directive
'<LI><code>Blob</code> interface -- mapping for SQL <code>BLOB</code> \n\t ',non-directive
'@param source\n            the page change provider\n ',non-directive
'@param background the background color, <code>null</code> for the platform\'s list\n        background\n',directive
' Implements <code>IProgressMonitor.isCanceled</code>.\n ',non-directive
'@param selection the selection\n ',non-directive
' Converts the given int value to a string.\n ',non-directive
'This class\n also supports lazy creation of the node\'s preference page.\n',directive
' @param display the display the color is from\n @return the default color to use for displaying errors.\n @see ColorRegistry#get(String)\n @see JFacePreferences#ERROR_COLOR\n',directive
